Acc_X_1,Acc_Y_1,Acc_Z_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Acc_X_2,Acc_Y_2,Acc_Z_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Acc_X_3,Acc_Y_3,Acc_Z_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3
648.0,-30688.0,1024.0,3120.0,1538.0,-5500.0,2.0,-256.0,-192.0,1816.0,-25664.0,3152.0,-25198.0,4357.0,-5377.0,3.0,-237.0,-190.0,-3.33,3.97,1.42,0.34,-1.77,1.29
-952.0,-15904.0,8256.0,-16327.0,-3584.0,-21491.0,2.0,-236.0,-240.0,1672.0,-11584.0,10832.0,-14826.0,-7647.0,-8539.0,-10.0,-194.0,-242.0,-5.78,3.95,0.28,-0.62,1.02,4.37
1056.0,-13568.0,6728.0,-7358.0,-15464.0,20.0,2.0,-232.0,-239.0,-2360.0,-8912.0,8648.0,-14193.0,-7471.0,-6484.0,15.0,-167.0,-249.0,-4.98,7.96,-1.13,-1.63,1.47,4.37
1152.0,-15032.0,-12160.0,6145.0,-30127.0,1032.0,1.0,-248.0,-256.0,10120.0,-8184.0,-21944.0,-287.0,-32768.0,-9830.0,44.0,-132.0,-249.0,-10.23,6.68,-2.3,-1.26,0.62,3.28
872.0,-16376.0,-16344.0,8512.0,4096.0,522.0,24.0,-224.0,-235.0,5744.0,-12888.0,-5128.0,3430.0,8854.0,-8126.0,49.0,-152.0,-225.0,18.12,18.21,9.12,1.65,0.77,-1.77
-6768.0,-32768.0,-7040.0,1024.0,642.0,128.0,67.0,-240.0,-256.0,-10104.0,-23032.0,1040.0,-27841.0,32767.0,-8486.0,65.0,-186.0,-186.0,-10.61,6.69,-7.68,0.95,-0.69,-1.27
2720.0,-16256.0,144.0,10519.0,256.0,320.0,1.0,-246.0,-208.0,3056.0,-22224.0,-5352.0,7333.0,-1363.0,1121.0,53.0,-178.0,-200.0,1.18,10.1,-0.11,0.6,1.09,-1.08
2304.0,-14336.0,-5032.0,-0.0,1298.0,1474.0,18.0,-256.0,-200.0,3168.0,-13984.0,-5544.0,7699.0,5605.0,2177.0,50.0,-198.0,-191.0,2.54,9.88,-0.08,0.35,-0.26,-0.88
2064.0,-15840.0,520.0,16.0,32.0,2.0,2.0,-224.0,-248.0,760.0,-11128.0,-6408.0,10544.0,4629.0,1706.0,50.0,-213.0,-157.0,-1.0,8.94,-0.59,0.46,-0.53,-1.12
2072.0,-31624.0,1024.0,68.0,6406.0,200.0,8.0,-214.0,-217.0,6432.0,-15672.0,-4616.0,16589.0,13533.0,6156.0,58.0,-198.0,-153.0,-1.72,9.31,0.34,0.55,-0.26,-1.36
1920.0,-16192.0,-10928.0,64.0,52.0,3208.0,48.0,-221.0,-224.0,5640.0,-18040.0,-8496.0,23721.0,-1934.0,7510.0,50.0,-226.0,-153.0,-1.5,12.19,1.92,0.64,0.05,-2.11
-4544.0,-24576.0,-24056.0,1034.0,88.0,8454.0,64.0,-242.0,-244.0,-7688.0,-22888.0,-25392.0,4959.0,12945.0,1869.0,76.0,-217.0,-113.0,-3.28,19.61,5.56,0.34,-4.12,-3.3
144.0,-32768.0,1024.0,570.0,2304.0,-14173.0,70.0,-222.0,-256.0,8864.0,-30720.0,3272.0,-15281.0,-16238.0,-7851.0,73.0,-199.0,-187.0,-9.32,5.57,-4.58,-0.17,0.88,-0.46
192.0,-23224.0,4384.0,-28669.0,1349.0,-12351.0,9.0,-247.0,-224.0,1736.0,-19704.0,5488.0,-22263.0,1780.0,-7697.0,76.0,-192.0,-209.0,-2.84,1.03,0.23,-0.19,-0.48,2.86
-0.0,-14336.0,8712.0,-12028.0,512.0,-12216.0,48.0,-240.0,-240.0,-3456.0,-9216.0,10336.0,-11934.0,-18379.0,-10584.0,49.0,-179.0,-230.0,-7.1,5.42,0.01,-1.54,2.22,4.37
512.0,-16376.0,4184.0,-17152.0,-7896.0,256.0,-0.0,-222.0,-238.0,-1016.0,-8536.0,1832.0,-15748.0,-6224.0,-2991.0,53.0,-153.0,-234.0,-2.41,14.67,-3.55,-1.95,0.42,4.37
-1536.0,-20416.0,-30416.0,1091.0,-16355.0,274.0,16.0,-218.0,-248.0,-3832.0,-9800.0,-31128.0,-1449.0,458.0,-2994.0,59.0,-129.0,-216.0,-4.51,8.25,-4.5,0.6,-1.99,0.61
4112.0,-32768.0,-15408.0,40.0,-32732.0,-7034.0,16.0,-208.0,-232.0,10408.0,-24592.0,-20528.0,19753.0,-32768.0,-13240.0,49.0,-159.0,-204.0,-14.1,7.72,-3.87,0.47,4.37,-2.76
-0.0,-16376.0,10672.0,-0.0,846.0,1058.0,-0.0,-236.0,-224.0,25232.0,-15400.0,2424.0,13435.0,15321.0,-269.0,21.0,-168.0,-210.0,4.1,10.54,-0.05,0.13,-0.59,-1.08
