Acc_X_1,Acc_Y_1,Acc_Z_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Acc_X_2,Acc_Y_2,Acc_Z_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Acc_X_3,Acc_Y_3,Acc_Z_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3
88.0,-18432.0,-3072.0,-4096.0,140.0,2716.0,-0.0,-0.0,-0.0,2088.0,-17128.0,-2912.0,-5154.0,18693.0,11484.0,-30.0,-134.0,32.0,-4.38,8.18,-2.05,1.37,-1.83,0.19
-0.0,-31152.0,-4472.0,-0.0,8704.0,-0.0,-0.0,-0.0,-0.0,15720.0,-15016.0,-3000.0,1535.0,12177.0,7976.0,18.0,-132.0,25.0,0.28,11.37,-3.85,0.55,-1.93,0.14
12840.0,-15088.0,-7936.0,1536.0,257.0,1.0,-0.0,-0.0,-0.0,13992.0,-13168.0,-7528.0,4030.0,-8578.0,-3001.0,41.0,-140.0,14.0,0.68,10.85,-4.56,-0.63,1.52,-0.07
128.0,-32664.0,-4096.0,164.0,1027.0,-12215.0,-0.0,-0.0,-0.0,8368.0,-16408.0,-1952.0,5408.0,-17250.0,-10380.0,13.0,-137.0,37.0,-1.27,10.0,-3.73,-1.39,2.84,-0.13
2592.0,-20416.0,-7104.0,385.0,-20668.0,-16367.0,-0.0,-0.0,-0.0,-2192.0,-19688.0,-2608.0,580.0,-20657.0,-15343.0,-25.0,-129.0,34.0,-5.64,8.52,1.02,-1.97,2.29,-0.21
-6104.0,-17576.0,-4224.0,1026.0,-24190.0,-11520.0,-0.0,-0.0,-0.0,-7040.0,-17840.0,-4304.0,1180.0,-18641.0,-12190.0,-75.0,-148.0,31.0,-7.55,5.73,4.1,-1.18,2.04,0.12
-14328.0,-32768.0,256.0,2096.0,-6077.0,18.0,-0.0,-0.0,-0.0,-15288.0,-15096.0,-8976.0,893.0,-1378.0,-457.0,-90.0,-152.0,25.0,-6.86,5.71,8.12,0.17,-0.48,0.01
-10040.0,-18104.0,136.0,-3447.0,3208.0,2219.0,-0.0,-0.0,-0.0,-9040.0,-18368.0,-9144.0,-2056.0,14720.0,10715.0,-90.0,-157.0,25.0,-5.3,9.03,4.07,1.16,-1.81,-0.1
1168.0,-32256.0,24.0,-5630.0,4384.0,58.0,-0.0,-0.0,-0.0,-2296.0,-17728.0,-2776.0,-4846.0,26704.0,15170.0,-53.0,-145.0,19.0,-4.68,8.33,-1.13,1.92,-2.9,0.06
1040.0,-16824.0,-0.0,-6589.0,4418.0,516.0,-0.0,-0.0,-0.0,6104.0,-15824.0,-760.0,-7454.0,21190.0,9013.0,-6.0,-127.0,25.0,-4.23,8.12,-3.64,1.5,-2.19,0.25
14992.0,-28800.0,-4096.0,1794.0,8291.0,2179.0,-0.0,-0.0,-0.0,15960.0,-13040.0,-4072.0,1237.0,5877.0,4876.0,29.0,-130.0,19.0,1.56,10.3,-4.47,0.4,-0.86,0.13
12544.0,-16248.0,-7680.0,3104.0,108.0,-8127.0,-0.0,-0.0,-0.0,12896.0,-14952.0,-7568.0,2374.0,-12809.0,-8449.0,25.0,-139.0,13.0,-0.48,10.96,-3.94,-0.97,2.18,-0.02
256.0,-15808.0,-6560.0,2566.0,128.0,-12222.0,-0.0,-0.0,-0.0,6824.0,-16856.0,-3704.0,2394.0,-14632.0,-12173.0,-14.0,-145.0,28.0,-3.7,10.5,-1.41,-1.93,2.27,-0.06
32.0,-18400.0,-4336.0,2592.0,-23008.0,-16302.0,-0.0,-0.0,-0.0,-3480.0,-18392.0,-4520.0,3954.0,-20046.0,-12274.0,-59.0,-159.0,32.0,-4.92,8.0,3.25,-1.81,2.61,0.17
-11776.0,-17152.0,1312.0,105.0,-23226.0,-5883.0,-0.0,-0.0,-0.0,-11768.0,-16256.0,-7416.0,1508.0,-15400.0,-4759.0,-75.0,-148.0,26.0,-6.35,5.84,6.65,-0.72,1.34,0.11
-16344.0,-16872.0,-11344.0,128.0,1156.0,300.0,-0.0,-0.0,-0.0,-13128.0,-17288.0,-10928.0,-236.0,9527.0,6805.0,-96.0,-158.0,31.0,-4.53,8.32,5.99,0.62,-1.41,-0.18
-3584.0,-32760.0,-7648.0,128.0,1180.0,2432.0,-0.0,-0.0,-0.0,-2080.0,-18408.0,-5928.0,-3498.0,19132.0,11499.0,-71.0,-157.0,25.0,-4.37,9.17,1.12,1.57,-2.39,-0.07
2112.0,-16128.0,-1912.0,-4084.0,128.0,2224.0,-0.0,-0.0,-0.0,3104.0,-16288.0,-1024.0,-4777.0,19656.0,9480.0,-39.0,-139.0,29.0,-3.94,8.44,-1.1,1.39,-2.01,0.1
8224.0,-30704.0,-6968.0,-4088.0,74.0,-0.0,-0.0,-0.0,-0.0,10296.0,-13768.0,-2960.0,-1301.0,13637.0,6759.0,6.0,-137.0,17.0,-0.78,10.01,-3.41,0.82,-1.93,0.15
14864.0,-30080.0,-7024.0,480.0,166.0,80.0,-0.0,-0.0,-0.0,14984.0,-14064.0,-7032.0,3945.0,-9064.0,-2851.0,32.0,-147.0,13.0,1.44,11.47,-2.96,-0.56,1.28,0.05
1040.0,-15984.0,-6392.0,2824.0,4195.0,-11192.0,-0.0,-0.0,-0.0,6432.0,-14904.0,-4872.0,3350.0,-18817.0,-9048.0,7.0,-143.0,26.0,-2.86,9.55,-2.67,-1.43,2.52,-0.04
2328.0,-32704.0,-3616.0,768.0,-15903.0,-16128.0,-0.0,-0.0,-0.0,-2312.0,-19080.0,-3480.0,739.0,-14307.0,-12713.0,-37.0,-152.0,20.0,-3.81,8.05,1.61,-1.6,1.77,-0.03
16.0,-17408.0,-7672.0,1098.0,-16318.0,-10080.0,-0.0,-0.0,-0.0,-7264.0,-17024.0,-7784.0,3237.0,-15469.0,-8056.0,-65.0,-166.0,35.0,-4.98,7.48,4.91,-0.87,1.71,0.17
-12264.0,-31584.0,128.0,16.0,-5952.0,294.0,-0.0,-0.0,-0.0,-10744.0,-15248.0,-9640.0,687.0,-1082.0,1519.0,-78.0,-159.0,34.0,-4.53,7.58,6.1,0.08,-0.24,-0.08
-7424.0,-17376.0,-8704.0,-2236.0,52.0,1264.0,-0.0,-0.0,-0.0,-6096.0,-17504.0,-8024.0,-3124.0,16261.0,8297.0,-71.0,-154.0,22.0,-3.29,8.52,3.48,1.0,-2.19,-0.23
520.0,-32768.0,-4864.0,-4847.0,-0.0,584.0,-0.0,-0.0,-0.0,1408.0,-16760.0,-3768.0,-3923.0,20906.0,10460.0,-49.0,-144.0,15.0,-3.27,9.38,0.33,1.35,-1.94,-0.01
32.0,-16384.0,-3968.0,-4096.0,4.0,642.0,-0.0,-0.0,-0.0,5304.0,-14528.0,-2528.0,-3918.0,11717.0,6283.0,-9.0,-130.0,33.0,-2.4,8.53,-1.85,0.91,-1.38,0.08
9672.0,-16096.0,-6144.0,-1408.0,2651.0,2080.0,-0.0,-0.0,-0.0,11944.0,-13152.0,-5416.0,958.0,5279.0,4384.0,12.0,-140.0,19.0,-0.08,10.19,-3.26,0.32,-0.78,0.09
11584.0,-31232.0,-7808.0,3217.0,260.0,-5543.0,-0.0,-0.0,-0.0,11200.0,-14952.0,-7808.0,2308.0,-11556.0,-6650.0,23.0,-147.0,27.0,-0.25,11.08,-2.46,-0.98,1.83,-0.05
72.0,-32088.0,-5568.0,2308.0,35.0,-11596.0,-0.0,-0.0,-0.0,4552.0,-16144.0,-4168.0,3638.0,-16179.0,-9857.0,-25.0,-137.0,27.0,-3.54,9.22,-0.41,-1.52,1.8,-0.05
1800.0,-16224.0,-4736.0,1.0,-16375.0,-11136.0,-0.0,-0.0,-0.0,-3280.0,-16688.0,-5832.0,3551.0,-16893.0,-9821.0,-55.0,-145.0,23.0,-4.48,8.23,2.56,-1.3,1.82,0.09
-8960.0,-32512.0,512.0,2401.0,-16328.0,-4538.0,-0.0,-0.0,-0.0,-9288.0,-15784.0,-7448.0,2880.0,-10923.0,-3756.0,-77.0,-148.0,31.0,-4.69,7.07,6.38,-0.72,1.07,0.05
